"ts","checkin_terminal","airline_grouped_hash","pax_arrival_profile"
"2023-06-19 07:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-19 07:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-19 07:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-19 07:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-19 08:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-19 08:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-19 08:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-19 09:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-19 09:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-19 09:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-19 09:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-19 09:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-19 09:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-19 09:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-19 09:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-19 09:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-19 10:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-19 10:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","72"
"2023-06-19 10:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-19 10:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-19 10:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-19 11:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","58"
"2023-06-19 11:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-19 11:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","59"
"2023-06-19 11:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-19 11:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-19 12:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-19 12:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","75"
"2023-06-19 12:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-19 12:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-19 12:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-19 12:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-19 13:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-19 13:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-19 13:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-19 13:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-19 13:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-19 13:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-19 13:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-19 13:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-19 14:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-19 14:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-19 14:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-19 14:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-19 14:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-19 14:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-19 15:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-19 15:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-19 15:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-19 15:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-19 15:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-19 15:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","112"
"2023-06-19 16:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-19 16:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-19 16:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-19 16:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-19 16:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-19 16:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-19 16:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-19 16:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-19 17:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-19 17:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-19 17:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-19 18:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-19 18:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-19 18:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-19 18:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","115"
"2023-06-19 18:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","115"
"2023-06-19 18:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","116"
"2023-06-19 18:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","115"
"2023-06-19 19:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-19 19:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-19 19:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-19 20:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-19 20:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-19 20:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-19 20:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-19 20:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-19 21:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-19 21:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-19 21:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-19 21:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-19 21:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-19 21:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-19 21:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-19 22:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-19 22:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-19 22:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-19 22:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-19 22:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-19 22:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-19 23:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-19 23:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-19 23:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-19 23:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-19 23:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-20 00:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","56"
"2023-06-20 00:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","54"
"2023-06-20 00:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","44"
"2023-06-20 00:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","43"
"2023-06-20 01:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","29"
"2023-06-20 01:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","27"
"2023-06-20 01:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","25"
"2023-06-20 01:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","15"
"2023-06-20 01:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","14"
"2023-06-20 01:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-20 01:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-20 01:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-20 01:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-20 02:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-20 02:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","11"
"2023-06-20 03:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-20 03:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","18"
"2023-06-20 03:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","24"
"2023-06-20 03:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","26"
"2023-06-20 03:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","28"
"2023-06-20 03:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","32"
"2023-06-20 04:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","40"
"2023-06-20 04:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","42"
"2023-06-20 04:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","45"
"2023-06-20 04:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","50"
"2023-06-20 04:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-20 04:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-20 05:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-20 05:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-20 05:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-20 05:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-20 05:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-20 06:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-20 06:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-20 06:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-20 06:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-20 06:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-20 07:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 07:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 07:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-20 07:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-20 07:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-20 07:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-20 07:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-20 07:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-20 07:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-20 08:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-20 08:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-20 08:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-20 08:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 08:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-20 09:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-20 09:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-20 09:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-20 09:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-20 09:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-20 10:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","73"
"2023-06-20 10:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-20 10:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-20 10:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-20 11:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","55"
"2023-06-20 11:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-20 12:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-20 12:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-20 12:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-20 12:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-20 12:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-20 12:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-20 12:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-20 13:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-20 13:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","89"
"2023-06-20 13:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-20 14:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-20 14:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 14:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 14:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-20 14:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-20 15:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-20 15:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-20 15:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-20 15:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-20 15:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-20 15:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-20 15:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-20 16:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-20 16:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-20 16:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-20 16:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-20 16:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-20 16:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-20 16:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-20 17:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-20 17:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-20 17:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-20 17:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-20 18:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-20 18:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-20 18:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-20 18:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-20 18:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-20 19:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-20 19:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-20 19:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-20 19:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-20 19:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-20 19:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 19:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 19:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-20 20:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-20 20:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-20 20:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-20 20:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-20 20:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-20 20:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-20 21:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-20 21:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-20 21:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-20 21:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 21:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-20 21:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-20 21:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-20 21:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-20 22:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-20 22:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-20 22:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-20 22:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-20 22:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-20 22:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-20 22:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-20 22:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-20 23:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-20 23:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","72"
"2023-06-20 23:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-20 23:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-21 00:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","56"
"2023-06-21 00:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","53"
"2023-06-21 00:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","45"
"2023-06-21 00:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","44"
"2023-06-21 00:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","42"
"2023-06-21 00:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","38"
"2023-06-21 00:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","33"
"2023-06-21 01:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","25"
"2023-06-21 01:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-21 01:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","13"
"2023-06-21 01:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","10"
"2023-06-21 01:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","5"
"2023-06-21 02:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-21 02:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-21 02:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-21 02:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","9"
"2023-06-21 02:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","12"
"2023-06-21 02:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","14"
"2023-06-21 03:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","15"
"2023-06-21 03:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-21 03:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","21"
"2023-06-21 03:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","25"
"2023-06-21 03:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","29"
"2023-06-21 03:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","31"
"2023-06-21 03:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","33"
"2023-06-21 03:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","36"
"2023-06-21 04:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","38"
"2023-06-21 04:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","44"
"2023-06-21 04:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","51"
"2023-06-21 04:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","55"
"2023-06-21 04:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-21 04:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-21 05:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","75"
"2023-06-21 05:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-21 05:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-21 05:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 05:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-21 05:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-21 06:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-21 06:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-21 06:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-21 06:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 06:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-21 06:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-21 07:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-21 07:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-21 07:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 07:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 07:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 07:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-21 08:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-21 08:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-21 08:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 09:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-21 09:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-21 09:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-21 09:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-21 10:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-21 10:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-21 10:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-21 10:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-21 10:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-21 11:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","59"
"2023-06-21 11:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-21 11:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","56"
"2023-06-21 11:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","57"
"2023-06-21 11:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-21 12:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-21 12:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-21 12:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-21 12:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-21 13:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-21 13:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-21 13:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-21 13:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 13:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-21 13:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 13:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-21 14:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-21 14:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
